,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
2894,The Blues,14,LH mistake m.3,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,LH mistake m.3,train
2895,The Blues,14,"This performer did just fine, but it didn't seem to flow quite as much as the others.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,LH mistake m.3,train
2896,The Blues,14,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2897,The Blues,14,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2898,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,train
2899,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,train
2900,The Blues,14,4,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2901,The Blues,14,5,3,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2902,The Blues,14,"Wrong Left hand chord measure 4, but overall nice, light performance.",3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Wrong Left hand chord measure 4, but overall nice, light performance.",train
2903,The Blues,14,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",3,Can you give an overall assessment of the student performance? Elaborate in detail? ,"Wrong Left hand chord measure 4, but overall nice, light performance.",train
2904,The Blues,14,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2905,The Blues,14,4,4,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2906,The Blues,14,Wrong chord end line 1.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Wrong chord end line 1.,train
2907,The Blues,14,This was good. I think one of the chord was incorrect.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,Wrong chord end line 1.,train
2908,The Blues,14,LH mistake m.3,0, Is the performed note accurate? , There is a mistake in the left hand at measure 3.,train
2909,The Blues,14,"This performer did just fine, but it didn't seem to flow quite as much as the others.",1, In which skill level would you say the performer is in? , The performance was fine.,train
2910,The Blues,14,"This performer did just fine, but it didn't seem to flow quite as much as the others.",1, Is the performance smooth? , The performance didn't seem to flow quite as much as others.,train
2911,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, Is the performed note accurate? , All left hand chords are correct except for one.,train
2912,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, How is the overall rhythm and tempo? , The rhythm and tempo are good.,train
2913,The Blues,14,All left hand chords correct except for one. Good playing. Rhythm and tempo good. But left hand chords need to be played staccato.,2, Is the articulation appropriate? , The left hand chords need to be played staccato.,train
2914,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, How would you describe the emotional intent of the performance? , The performance was bland and wobbly.,train
2915,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, How is the overall tempo? , The tempo is a bit too slow.,train
2916,The Blues,14,"Bland, wobbly. A bit too slow. Not every staccato was respected.",3, Is the articulation appropriate? , Not every staccato was respected.,train
2917,The Blues,14,"Wrong Left hand chord measure 4, but overall nice, light performance.",4, Is the performed note accurate? , Wrong left hand chord at measure 4.,train
2918,The Blues,14,"Wrong Left hand chord measure 4, but overall nice, light performance.",4, In which skill level would you say the performer is in?  ," The performer gave a nice, light performance.",train
2919,The Blues,14,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",5, Is the performance hesitant or smooth? ," The player has great flow and connection between the notes, giving the piece a smooth quality.",train
2920,The Blues,14,"The player has great flow and connection between the notes, giving the piece a smooth quality that is musically pleasant.",5, How would you describe the emotional intent of the performance? , The performance was musically pleasant.,train
2921,The Blues,14,Wrong chord end line 1.,6, Is the performed note accurate? , There is a wrong chord at the end of line 1.,train
2922,The Blues,14,This was good. I think one of the chord was incorrect.,7, In which skill level would you say the performer is in?  , The performance was good.,train
2923,The Blues,14,This was good. I think one of the chord was incorrect.,7, Is the performed note accurate? , There may be one incorrect chord.,train
2924,The Blues,15,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
2925,The Blues,15,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",2,train
2926,The Blues,15,N/A,-1,What kind of music is this piece and what's difficult about it?,This is an easy piece in the style of Blues. ,train
2927,The Blues,15,3,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2928,The Blues,15,2,1,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2929,The Blues,15,RH octave too high.some hesitation before m.9,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,RH octave too high.some hesitation before m.9,train
2930,The Blues,15,Too many pauses and clunky fingering at the end. Staccatos! where were they?,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,RH octave too high.some hesitation before m.9,train
2931,The Blues,15,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2932,The Blues,15,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
2933,The Blues,15,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,train
2934,The Blues,15,It forgets the staccato and hesitates to find notes during playing.,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,All notes are correct. Rhythm is good. But right hand is to be played an octave lower. And left hand chords are not staccato.,train
2935,The Blues,15,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2936,The Blues,15,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2937,The Blues,15,Right hand an octave too high; left hand staccati on chords were not observed.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Right hand an octave too high; left hand staccati on chords were not observed.,train
2938,The Blues,15,The player didn't play the staccato notes in the left hand. No dynamic changes. A wrong note was played.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Right hand an octave too high; left hand staccati on chords were not observed.,train
