,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
2240,The Entertainer,1,Rhythm not exactly accurate (unsteady); a couple inaccuracies.,4, Is the rhythm accurate? ," No, rhythm is not exactly accurate (unsteady).",test
2241,The Entertainer,1,Rhythm not exactly accurate (unsteady); a couple inaccuracies.,4, Is the performed note accurate? ," No, a couple inaccuracies.",test
2242,The Entertainer,1,"Pretty good, considering the difficulty of the piece. Several mistakes in counting, articulation, and dynamics. Overall style was good.",5, How would you describe the emotional intent of the performance? ," Pretty good, considering the difficulty of the piece.",test
2243,The Entertainer,1,"Pretty good, considering the difficulty of the piece. Several mistakes in counting, articulation, and dynamics. Overall style was good.",5, Is the rhythm accurate? ," No, several mistakes in counting.",test
2244,The Entertainer,1,"Pretty good, considering the difficulty of the piece. Several mistakes in counting, articulation, and dynamics. Overall style was good.",5, Is the articulation appropriate? ," Not completely, several mistakes in articulation and dynamics.",test
2245,The Entertainer,1,"Pretty good, considering the difficulty of the piece. Several mistakes in counting, articulation, and dynamics. Overall style was good.",5, How would you rate the difficulty level of this piece? ," Difficult, but the overall style was good.",test
2246,The Entertainer,1,Rhythm stretched end of line 2 into 3.  Hesitation p. 2 line 2. Wrong LH note last line. No dynamics as indicated.,6, Is the rhythm accurate? ," No, rhythm stretched at the end of line 2 into 3.",test
2247,The Entertainer,1,Rhythm stretched end of line 2 into 3.  Hesitation p. 2 line 2. Wrong LH note last line. No dynamics as indicated.,6, Is the performance hesitant or smooth? , There was hesitation at p. 2 line 2.,test
2248,The Entertainer,1,Rhythm stretched end of line 2 into 3.  Hesitation p. 2 line 2. Wrong LH note last line. No dynamics as indicated.,6, Is the performed note accurate? ," No, wrong LH note in the last line.",test
2249,The Entertainer,1,Rhythm stretched end of line 2 into 3.  Hesitation p. 2 line 2. Wrong LH note last line. No dynamics as indicated.,6, Is there reasonable dynamics contrast? ," No, no dynamics as indicated.",test
2250,The Entertainer,1,There are some wrong notes but overall it sound very good.,7, Is the performed note accurate? ," No, there are some wrong notes.",test
2251,The Entertainer,1,There are some wrong notes but overall it sound very good.,7, In which skill level would you say the performer is in? ," Overall, very good.",test
2252,The Entertainer,2,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2253,The Entertainer,2,5,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2254,The Entertainer,2,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2255,The Entertainer,2,2,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
2256,The Entertainer,2,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2257,The Entertainer,2,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2258,The Entertainer,2,2,4,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2259,The Entertainer,2,2,4,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2260,The Entertainer,2,"Very close, errors in m.21-22  and also the last line",0, Is the performed note accurate? , Errors in m.21-22 and also the last line.,train
2261,The Entertainer,2,"Very close, errors in m.21-22  and also the last line",0, How would you describe the emotional intent of the performance? ," Very close, but with some note errors.",train
2262,The Entertainer,2,"The notes were correct and rhythms were very consistent. They maintained a steady tempo and the song flowed extremely well. Overall, it was was precise and fluid.",1, Is the performed note accurate? , The notes were correct. ,train
2263,The Entertainer,2,"The notes were correct and rhythms were very consistent. They maintained a steady tempo and the song flowed extremely well. Overall, it was was precise and fluid.",1, Is the rhythm accurate? , The rhythms were very consistent.,train
2264,The Entertainer,2,"The notes were correct and rhythms were very consistent. They maintained a steady tempo and the song flowed extremely well. Overall, it was was precise and fluid.",1, How is the overall tempo? , They maintained a steady tempo.,train
2265,The Entertainer,2,"Though there were missed notes, good job at keeping the tempo going. Need to fix a few wrong notes. Some notes were missing from left hand as well.",2, Is the performed note accurate? , There were missed notes and a few wrong notes.,train
2266,The Entertainer,2,"Though there were missed notes, good job at keeping the tempo going. Need to fix a few wrong notes. Some notes were missing from left hand as well.",2, How is the overall tempo? , They did a good job at keeping the tempo going.,train
2267,The Entertainer,2,There were several note errors and the rhythm was a bit choppy. The pianist did not seem confident in what they were playing.,3, Is the performed note accurate? , There were several note errors.,train
2268,The Entertainer,2,There were several note errors and the rhythm was a bit choppy. The pianist did not seem confident in what they were playing.,3, Is the rhythm accurate? , The rhythm was a bit choppy.,train
2269,The Entertainer,2,There were several note errors and the rhythm was a bit choppy. The pianist did not seem confident in what they were playing.,3, What does the student need to work on? , Increasing their confidence in playing.,train
2270,The Entertainer,2,"A bit lumpy and heavy in approach, not feel the arc of the phrasing.  Wrong notes here and there.",4, Is the phrasing or melodic shaping clear? , It did not feel like the arc of the phrasing.,train
2271,The Entertainer,2,"A bit lumpy and heavy in approach, not feel the arc of the phrasing.  Wrong notes here and there.",4, Is the performed note accurate? , There were wrong notes here and there.,train
2272,The Entertainer,2,"Far too slow and not in style of the piece, but mostly mistake free.",5, How is the overall tempo? , Far too slow.,train
2273,The Entertainer,2,"Far too slow and not in style of the piece, but mostly mistake free.",5, Is the interpretation appropriate to the style of the composition? , Not in style with the piece.,train
2274,The Entertainer,2,"Far too slow and not in style of the piece, but mostly mistake free.",5, Is the performed note accurate? , Mostly mistake free.,train
2275,The Entertainer,2,Too slow ( not cut time). Wrong note line 4. No P page 2. Wrong notes p. 2 line 2 and 3 and 4.,6, How is the overall tempo? , Too slow ( not cut time).,train
2276,The Entertainer,2,Too slow ( not cut time). Wrong note line 4. No P page 2. Wrong notes p. 2 line 2 and 3 and 4.,6, Is the performed note accurate? ," Wrong note on line 4 and wrong notes on p. 2 line 2, 3 and 4.",train
2277,The Entertainer,2,The tempo is too slow and it sounds too lyrical. Also there are some wrong and missing notes.,7, How is the overall tempo? , The tempo is too slow. ,train
2278,The Entertainer,2,The tempo is too slow and it sounds too lyrical. Also there are some wrong and missing notes.,7, Is the interpretation appropriate to the style of the composition? , It sounds too lyrical.,train
2279,The Entertainer,2,The tempo is too slow and it sounds too lyrical. Also there are some wrong and missing notes.,7, Is the performed note accurate? , There are some wrong and missing notes.,train
2280,The Entertainer,3,2,1,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2281,The Entertainer,3,2,1,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2282,The Entertainer,3,2,2,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2283,The Entertainer,3,2,2,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
2284,The Entertainer,3,1,3,"What is the overall score you would assign to the performance, in a scale of 5? ",1,train
2285,The Entertainer,3,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",1,train
