,id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,webpage_url,channel_url,split,audio_path,Q,A
473,L5ChxHDGRcE,,Domenico Scarlatti - Sonata in G minor K. 450 - Mikhail Turpanov,20160314,241,2075,28.0,,0.0,https://www.youtube.com/watch?v=L5ChxHDGRcE,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/L5ChxHDGRcE.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
474,gVmOKtxn06I,,Amateurs 2007: Franz Mantini plays Moszkowski,20070602,342,9587,28.0,,12.0,https://www.youtube.com/watch?v=gVmOKtxn06I,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/gVmOKtxn06I.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
475,591zh6sSazo,,"Ignacy Jan Paderewski - Caprice Valse, Op. 10 No. 5 - Sangyoung Kim",20160401,257,1592,16.0,,1.0,https://www.youtube.com/watch?v=591zh6sSazo,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,test,/data/scratch/acw630/PianoJudge/advanced/591zh6sSazo.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
476,AyXqzSaayaY,,"Okui Shio - F. Couperin - Troisième livre de pièces de clavecin, Ordre XIII: II. Les roseaux",20230219,234,206,8.0,,0.0,https://www.youtube.com/watch?v=AyXqzSaayaY,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/AyXqzSaayaY.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
477,Ifk5Swd8WHk,,Yunchan Lim 임윤찬 – LISZT – 12 Transcendental Etudes No. 5 (Feux follets),20220721,230,261500,7441.0,,265.0,https://www.youtube.com/watch?v=Ifk5Swd8WHk,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/Ifk5Swd8WHk.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
478,xbum4InNVA4,,"Robert Schumann - Novellette in D major, Op. 21 No. 2 - Yun Chih Hsu (Taiwan)",20150327,347,5754,54.0,,0.0,https://www.youtube.com/watch?v=xbum4InNVA4,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/xbum4InNVA4.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
479,Yxx6CXVA7jk,,"Karol Szymanowski - Etudes, Op. 4: No. 2 in G-flat major | Krzyżowski Mateusz",20200131,169,268,8.0,,0.0,https://www.youtube.com/watch?v=Yxx6CXVA7jk,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/Yxx6CXVA7jk.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
480,bSGY8jLmGZs,,Alicja Kędzior - The 23rd International Fryderyk Chopin Piano Competition,20150515,334,425,1.0,,1.0,https://www.youtube.com/watch?v=bSGY8jLmGZs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/bSGY8jLmGZs.wav,Could you guess the composer of this piece?,Chopin
480,bSGY8jLmGZs,,Alicja Kędzior - The 23rd International Fryderyk Chopin Piano Competition,20150515,334,425,1.0,,1.0,https://www.youtube.com/watch?v=bSGY8jLmGZs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/bSGY8jLmGZs.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
481,g2FS5wrmP8w,,Amateurs 2007: Anne-Marie Rouchon,20070529,283,8495,20.0,,5.0,https://www.youtube.com/watch?v=g2FS5wrmP8w,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/g2FS5wrmP8w.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
482,CxCR0VKmP54,,STEINWAY PIANO COMPETITION 2019 - BASTIAENS AKARI - FINALIST CATEGORY 1,20190223,319,21159,364.0,,33.0,https://www.youtube.com/watch?v=CxCR0VKmP54,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,train,/data/scratch/acw630/PianoJudge/advanced/CxCR0VKmP54.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
483,1g0e_6Swvvk,,"Ignacy Jan Paderewski - Un Moment Musical, Op. 16 No. 6 - Mikhail Turpanov",20160505,112,2821,15.0,,0.0,https://www.youtube.com/watch?v=1g0e_6Swvvk,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/1g0e_6Swvvk.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
484,PUmLd2Rv2N8,,"Ignacy Jan Paderewski - Caprice (genre Scarlatti), Op. 14 No. 3 - Mikhail Turpanov",20160425,228,1327,12.0,,2.0,https://www.youtube.com/watch?v=PUmLd2Rv2N8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,test,/data/scratch/acw630/PianoJudge/advanced/PUmLd2Rv2N8.wav,"From the sound of it, is this a student or master level performance?","This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
485,qis4f5Pi2XI,,"Ignacy Jan Paderewski - Caprice-Valse, Op. 10 No. 5 - Dinara Klinton",20150306,259,4207,45.0,,2.0,https://www.youtube.com/watch?v=qis4f5Pi2XI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/qis4f5Pi2XI.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
486,ry9oswhV1QQ,,"Zhong Yonghuan - J. S. Bach - Prelude and Fugue in D major, WTC II, BWV 874",20230205,358,177,4.0,,0.0,https://www.youtube.com/watch?v=ry9oswhV1QQ,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/ry9oswhV1QQ.wav,Can you identify the composer of this piece?,Bach
486,ry9oswhV1QQ,,"Zhong Yonghuan - J. S. Bach - Prelude and Fugue in D major, WTC II, BWV 874",20230205,358,177,4.0,,0.0,https://www.youtube.com/watch?v=ry9oswhV1QQ,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/ry9oswhV1QQ.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
487,uYIrp5CVMLs,,"Saienko Danylo - V. Kosenko - Etude in B minor, Op. 8 No. 3",20230326,166,166,9.0,,0.0,https://www.youtube.com/watch?v=uYIrp5CVMLs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/uYIrp5CVMLs.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
488,x3wrNf2Maa8,,"Ignacy Jan Paderewski - Humoresques de Concert: Cracovienne fantastique, Op. 14 No. 6 | Łukasz Byrdy",20201218,231,137,2.0,,0.0,https://www.youtube.com/watch?v=x3wrNf2Maa8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,test,/data/scratch/acw630/PianoJudge/advanced/x3wrNf2Maa8.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
489,2PXw-wtIrpg,,"Ignacy Jan Paderewski - Humoresques de Concert: Sarabande, Op. 14 No. 2 | Zhdanov Denis",20210312,220,210,4.0,,0.0,https://www.youtube.com/watch?v=2PXw-wtIrpg,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/2PXw-wtIrpg.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
490,fkqZY9KUKAI,,"Ignacy Jan Paderewski - Polish Dances: Mazurka in A major, Op. 9 No. 3 | Belyavsky Sergey",20201120,179,583,9.0,,0.0,https://www.youtube.com/watch?v=fkqZY9KUKAI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/fkqZY9KUKAI.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
491,RkyyZq_dwBY,,Amateurs 2007: Greg Fisher plays Khachaturian,20070530,264,4216,11.0,,6.0,https://www.youtube.com/watch?v=RkyyZq_dwBY,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/RkyyZq_dwBY.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
492,Q2X2dDHVQFc,,Steinway Piano Competition 2017 - Dauwe Rhune - Lower Level,20170309,381,1441,25.0,,1.0,https://www.youtube.com/watch?v=Q2X2dDHVQFc,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,train,/data/scratch/acw630/PianoJudge/advanced/Q2X2dDHVQFc.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
493,yKL-zRYIs1I,,Judy Darst Preliminary Performance Part 1,20110618,65,392,2.0,,0.0,https://www.youtube.com/watch?v=yKL-zRYIs1I,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/yKL-zRYIs1I.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
494,XiRMyaovWOw,,"Gabriel Fauré - Pie Jesu from Requiem, Op. 48",20151007,278,314,4.0,,0.0,https://www.youtube.com/watch?v=XiRMyaovWOw,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/XiRMyaovWOw.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
495,UwhxvT_Qi4c,,Amateurs 2007: Chung Lee plays Chopin,20070601,329,5127,20.0,,10.0,https://www.youtube.com/watch?v=UwhxvT_Qi4c,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/UwhxvT_Qi4c.wav,Can you identify the composer of this piece?,Chopin
495,UwhxvT_Qi4c,,Amateurs 2007: Chung Lee plays Chopin,20070601,329,5127,20.0,,10.0,https://www.youtube.com/watch?v=UwhxvT_Qi4c,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/UwhxvT_Qi4c.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
496,lBVkzTHycwE,,"Claude Debussy - Cloches a travers les feuilles (Images, Book II) | Takuya Tainaka",20190415,306,955,7.0,,0.0,https://www.youtube.com/watch?v=lBVkzTHycwE,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/lBVkzTHycwE.wav,Could you guess the composer of this piece?,Debussy
496,lBVkzTHycwE,,"Claude Debussy - Cloches a travers les feuilles (Images, Book II) | Takuya Tainaka",20190415,306,955,7.0,,0.0,https://www.youtube.com/watch?v=lBVkzTHycwE,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/lBVkzTHycwE.wav,"From the sound of it, is this a student or master level performance?",This is a good performance. It's mistake-free and has a high level of musicality.
497,gcTXPlfDO_s,,"Takubo Moka - F. Liszt - Cantique d’amour from Harmonies poétiques et religieuses, S. 173",20230423,320,102,3.0,,0.0,https://www.youtube.com/watch?v=gcTXPlfDO_s,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/gcTXPlfDO_s.wav,Who might be the composer of this piece?Who is likely the composer of the music being played?,Liszt
497,gcTXPlfDO_s,,"Takubo Moka - F. Liszt - Cantique d’amour from Harmonies poétiques et religieuses, S. 173",20230423,320,102,3.0,,0.0,https://www.youtube.com/watch?v=gcTXPlfDO_s,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/gcTXPlfDO_s.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This is a good performance. It's mistake-free and has a high level of musicality.
498,lWG5hT80thM,,"Karol Szymanowski - Etude in B-flat minor, Op. 4 No. 3 | Furumi Yasuko",20200218,312,427,15.0,,1.0,https://www.youtube.com/watch?v=lWG5hT80thM,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/lWG5hT80thM.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
499,GPfaICpMxGI,,"Frederic Chopin - Berceuse in D flat major, Op. 57 | Adam Tomaszewski",20190220,333,688,4.0,,0.0,https://www.youtube.com/watch?v=GPfaICpMxGI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,test,/data/scratch/acw630/PianoJudge/advanced/GPfaICpMxGI.wav,Could you guess the composer of this piece?,Chopin
499,GPfaICpMxGI,,"Frederic Chopin - Berceuse in D flat major, Op. 57 | Adam Tomaszewski",20190220,333,688,4.0,,0.0,https://www.youtube.com/watch?v=GPfaICpMxGI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,test,/data/scratch/acw630/PianoJudge/advanced/GPfaICpMxGI.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
500,AjSemlRRwk4,,"Jan Sebastian Bach  - Prelude and Fugue No. 11 in F major, BWV 880, WTC II | Li Gen",20200327,309,132,3.0,,0.0,https://www.youtube.com/watch?v=AjSemlRRwk4,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/AjSemlRRwk4.wav,Could you guess the composer of this piece?,Bach
500,AjSemlRRwk4,,"Jan Sebastian Bach  - Prelude and Fugue No. 11 in F major, BWV 880, WTC II | Li Gen",20200327,309,132,3.0,,0.0,https://www.youtube.com/watch?v=AjSemlRRwk4,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/AjSemlRRwk4.wav,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
501,6Ck4Ghfdz3k,,"Ignacy Jan Paderewski - Miscellanea: Nocturne, Op. 16 No. 4 | Marcin Wieczorek",20210115,259,120,4.0,,0.0,https://www.youtube.com/watch?v=6Ck4Ghfdz3k,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,train,/data/scratch/acw630/PianoJudge/advanced/6Ck4Ghfdz3k.wav,Does this sound like a performance by a student or a master?Would you say this performance sounds more like it's by a student or a master?,"This performance great, free from errors and rich in musical expression. It should be played by advanced piano student."
502,Igd8V-jd5gs,,Amateurs 2007: Henri-Robert Delbeau plays Schubert-Liszt,20070530,200,4440,22.0,,4.0,https://www.youtube.com/watch?v=Igd8V-jd5gs,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/Igd8V-jd5gs.wav,Could you guess the composer of this piece?,Schubert
502,Igd8V-jd5gs,,Amateurs 2007: Henri-Robert Delbeau plays Schubert-Liszt,20070530,200,4440,22.0,,4.0,https://www.youtube.com/watch?v=Igd8V-jd5gs,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,train,/data/scratch/acw630/PianoJudge/advanced/Igd8V-jd5gs.wav,Could you guess the composer of this piece?,Liszt
