,Composer,Work Title,Movement,henle,YouTube Link 1,YouTube Link 2,YouTube Link 3,Unnamed: 6,audio_id,audio_path,original_id,split,Q,A
669,JOHANN SEBASTIAN BACH,"Minuet II from the""Notebook for W. F. Bach g minor BWV 842",,3,https://www.youtube.com/watch?v=QoqTUu1kLYE,https://www.youtube.com/watch?v=jc1b71ijvX8,https://www.youtube.com/watch?v=-7Q6gRvI1d0,https://www.youtube.com/watch?v=xh1N1WSBhlM,QoqTUu1kLYE,/data/scratch/acw630/difficulty_cipi/QoqTUu1kLYE.wav,x-371,test,Could you guess the composer of this piece?,JOHANN SEBASTIAN BACH
669,JOHANN SEBASTIAN BACH,"Minuet II from the""Notebook for W. F. Bach g minor BWV 842",,3,https://www.youtube.com/watch?v=QoqTUu1kLYE,https://www.youtube.com/watch?v=jc1b71ijvX8,https://www.youtube.com/watch?v=-7Q6gRvI1d0,https://www.youtube.com/watch?v=xh1N1WSBhlM,QoqTUu1kLYE,/data/scratch/acw630/difficulty_cipi/QoqTUu1kLYE.wav,x-371,test,Rate the complexity of the piece in this track on a scale of 1 to 9.,3
669,JOHANN SEBASTIAN BACH,"Minuet II from the""Notebook for W. F. Bach g minor BWV 842",,3,https://www.youtube.com/watch?v=QoqTUu1kLYE,https://www.youtube.com/watch?v=jc1b71ijvX8,https://www.youtube.com/watch?v=-7Q6gRvI1d0,https://www.youtube.com/watch?v=xh1N1WSBhlM,QoqTUu1kLYE,/data/scratch/acw630/difficulty_cipi/QoqTUu1kLYE.wav,x-371,test,"From the sound of it, is this a student or master level performance?",This is a master performance. It's mistake-free and has a high level of musicality.
670,JOHANN SEBASTIAN BACH,Minuet III from the Notebook for W. F. Bach G major BWV 843,,3,https://www.youtube.com/watch?v=hK8Q4oUSNrI,https://www.youtube.com/watch?v=wpKMkJm7XHA,https://www.youtube.com/watch?v=icZob9-1MDw,https://www.youtube.com/watch?v=hK8Q4oUSNrI,hK8Q4oUSNrI,/data/scratch/acw630/difficulty_cipi/hK8Q4oUSNrI.wav,x-374,train,Could you guess the composer of this piece?,JOHANN SEBASTIAN BACH
670,JOHANN SEBASTIAN BACH,Minuet III from the Notebook for W. F. Bach G major BWV 843,,3,https://www.youtube.com/watch?v=hK8Q4oUSNrI,https://www.youtube.com/watch?v=wpKMkJm7XHA,https://www.youtube.com/watch?v=icZob9-1MDw,https://www.youtube.com/watch?v=hK8Q4oUSNrI,hK8Q4oUSNrI,/data/scratch/acw630/difficulty_cipi/hK8Q4oUSNrI.wav,x-374,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
670,JOHANN SEBASTIAN BACH,Minuet III from the Notebook for W. F. Bach G major BWV 843,,3,https://www.youtube.com/watch?v=hK8Q4oUSNrI,https://www.youtube.com/watch?v=wpKMkJm7XHA,https://www.youtube.com/watch?v=icZob9-1MDw,https://www.youtube.com/watch?v=hK8Q4oUSNrI,hK8Q4oUSNrI,/data/scratch/acw630/difficulty_cipi/hK8Q4oUSNrI.wav,x-374,train,Does this sound like a performance by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
671,DOMENICO SCARLATTI,Piano Sonata d minor K. 32,,3,https://www.youtube.com/watch?v=mAE2NSuBz2U,https://www.youtube.com/watch?v=4rl57dGwxkI,https://www.youtube.com/watch?v=PpBvnX4-Hlo,https://www.youtube.com/watch?v=4-gO7wdgBVM,mAE2NSuBz2U,/data/scratch/acw630/difficulty_cipi/mAE2NSuBz2U.wav,x-384,test,Who is likely the composer of the music being played?,DOMENICO SCARLATTI
671,DOMENICO SCARLATTI,Piano Sonata d minor K. 32,,3,https://www.youtube.com/watch?v=mAE2NSuBz2U,https://www.youtube.com/watch?v=4rl57dGwxkI,https://www.youtube.com/watch?v=PpBvnX4-Hlo,https://www.youtube.com/watch?v=4-gO7wdgBVM,mAE2NSuBz2U,/data/scratch/acw630/difficulty_cipi/mAE2NSuBz2U.wav,x-384,test,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",3
671,DOMENICO SCARLATTI,Piano Sonata d minor K. 32,,3,https://www.youtube.com/watch?v=mAE2NSuBz2U,https://www.youtube.com/watch?v=4rl57dGwxkI,https://www.youtube.com/watch?v=PpBvnX4-Hlo,https://www.youtube.com/watch?v=4-gO7wdgBVM,mAE2NSuBz2U,/data/scratch/acw630/difficulty_cipi/mAE2NSuBz2U.wav,x-384,test,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
672,MUZIO CLEMENTI,"Piano Sonatina - revised version C major op. 36,(1)",,3,https://www.youtube.com/watch?v=0_Ksi2qmW0A,https://www.youtube.com/watch?v=Ryq0nX1_Jds,https://www.youtube.com/watch?v=ZCdK5mIxrpg,https://www.youtube.com/watch?v=3OZAOFDB3Qs,0_Ksi2qmW0A,/data/scratch/acw630/difficulty_cipi/0_Ksi2qmW0A.wav,x-385,test,Who is likely the composer of the music being played?,MUZIO CLEMENTI
672,MUZIO CLEMENTI,"Piano Sonatina - revised version C major op. 36,(1)",,3,https://www.youtube.com/watch?v=0_Ksi2qmW0A,https://www.youtube.com/watch?v=Ryq0nX1_Jds,https://www.youtube.com/watch?v=ZCdK5mIxrpg,https://www.youtube.com/watch?v=3OZAOFDB3Qs,0_Ksi2qmW0A,/data/scratch/acw630/difficulty_cipi/0_Ksi2qmW0A.wav,x-385,test,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
672,MUZIO CLEMENTI,"Piano Sonatina - revised version C major op. 36,(1)",,3,https://www.youtube.com/watch?v=0_Ksi2qmW0A,https://www.youtube.com/watch?v=Ryq0nX1_Jds,https://www.youtube.com/watch?v=ZCdK5mIxrpg,https://www.youtube.com/watch?v=3OZAOFDB3Qs,0_Ksi2qmW0A,/data/scratch/acw630/difficulty_cipi/0_Ksi2qmW0A.wav,x-385,test,Does this sound like a performance by a student or a master?,"This performance is of a master level, free from errors and rich in musical expression."
673,LUDWIG VAN BEETHOVEN,Bagatelle (Für Elise) a minor WoO 59,,3,https://www.youtube.com/watch?v=PtwFOOOoGlo,https://www.youtube.com/watch?v=CQIDLhBJ2y4,https://www.youtube.com/watch?v=E_Y98sW4e7o,https://www.youtube.com/watch?v=noAU3qDS1dA,PtwFOOOoGlo,/data/scratch/acw630/difficulty_cipi/PtwFOOOoGlo.wav,x-386,train,Can you identify the composer of this piece?,LUDWIG VAN BEETHOVEN
673,LUDWIG VAN BEETHOVEN,Bagatelle (Für Elise) a minor WoO 59,,3,https://www.youtube.com/watch?v=PtwFOOOoGlo,https://www.youtube.com/watch?v=CQIDLhBJ2y4,https://www.youtube.com/watch?v=E_Y98sW4e7o,https://www.youtube.com/watch?v=noAU3qDS1dA,PtwFOOOoGlo,/data/scratch/acw630/difficulty_cipi/PtwFOOOoGlo.wav,x-386,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",3
673,LUDWIG VAN BEETHOVEN,Bagatelle (Für Elise) a minor WoO 59,,3,https://www.youtube.com/watch?v=PtwFOOOoGlo,https://www.youtube.com/watch?v=CQIDLhBJ2y4,https://www.youtube.com/watch?v=E_Y98sW4e7o,https://www.youtube.com/watch?v=noAU3qDS1dA,PtwFOOOoGlo,/data/scratch/acw630/difficulty_cipi/PtwFOOOoGlo.wav,x-386,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
674,ROBERT SCHUMANN,"Fröhlicher Landmann, von der Arbeit zurückkehrend op. 68,10",,3,https://www.youtube.com/watch?v=vknKgKZvjeQ,https://www.youtube.com/watch?v=GWH3DKcuvU4,https://www.youtube.com/watch?v=uXhbv4e4yQo,https://www.youtube.com/watch?v=um8dOgMjrG4,vknKgKZvjeQ,/data/scratch/acw630/difficulty_cipi/vknKgKZvjeQ.wav,x-401,train,Could you guess the composer of this piece?,ROBERT SCHUMANN
674,ROBERT SCHUMANN,"Fröhlicher Landmann, von der Arbeit zurückkehrend op. 68,10",,3,https://www.youtube.com/watch?v=vknKgKZvjeQ,https://www.youtube.com/watch?v=GWH3DKcuvU4,https://www.youtube.com/watch?v=uXhbv4e4yQo,https://www.youtube.com/watch?v=um8dOgMjrG4,vknKgKZvjeQ,/data/scratch/acw630/difficulty_cipi/vknKgKZvjeQ.wav,x-401,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
674,ROBERT SCHUMANN,"Fröhlicher Landmann, von der Arbeit zurückkehrend op. 68,10",,3,https://www.youtube.com/watch?v=vknKgKZvjeQ,https://www.youtube.com/watch?v=GWH3DKcuvU4,https://www.youtube.com/watch?v=uXhbv4e4yQo,https://www.youtube.com/watch?v=um8dOgMjrG4,vknKgKZvjeQ,/data/scratch/acw630/difficulty_cipi/vknKgKZvjeQ.wav,x-401,train,"From the sound of it, is this a student or master level performance?",This is a master performance. It's mistake-free and has a high level of musicality.
675,LUDWIG VAN BEETHOVEN,"Piano Piece ""Lustig und traurig"" WoO 54",,3,https://www.youtube.com/watch?v=7WY0oqG6nnA,https://www.youtube.com/watch?v=yMMnS9leQJQ,https://www.youtube.com/watch?v=ap_j6prdlDU,https://www.youtube.com/watch?v=dT4IK9ESQZk,7WY0oqG6nnA,/data/scratch/acw630/difficulty_cipi/7WY0oqG6nnA.wav,x-67,val,Who might be the composer of this piece?,LUDWIG VAN BEETHOVEN
675,LUDWIG VAN BEETHOVEN,"Piano Piece ""Lustig und traurig"" WoO 54",,3,https://www.youtube.com/watch?v=7WY0oqG6nnA,https://www.youtube.com/watch?v=yMMnS9leQJQ,https://www.youtube.com/watch?v=ap_j6prdlDU,https://www.youtube.com/watch?v=dT4IK9ESQZk,7WY0oqG6nnA,/data/scratch/acw630/difficulty_cipi/7WY0oqG6nnA.wav,x-67,val,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
675,LUDWIG VAN BEETHOVEN,"Piano Piece ""Lustig und traurig"" WoO 54",,3,https://www.youtube.com/watch?v=7WY0oqG6nnA,https://www.youtube.com/watch?v=yMMnS9leQJQ,https://www.youtube.com/watch?v=ap_j6prdlDU,https://www.youtube.com/watch?v=dT4IK9ESQZk,7WY0oqG6nnA,/data/scratch/acw630/difficulty_cipi/7WY0oqG6nnA.wav,x-67,val,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
676,ISAAC ALBÉNIZ,"Malagueña op. 165,3",,3,https://www.youtube.com/watch?v=CZZS6hQwLqA,https://www.youtube.com/watch?v=Hl5NueeE8y0,https://www.youtube.com/watch?v=RLJoD2SlpG8,https://www.youtube.com/watch?v=32tZjRlkXxs,CZZS6hQwLqA,/data/scratch/acw630/difficulty_cipi/CZZS6hQwLqA.wav,x-73,val,Could you guess the composer of this piece?,ISAAC ALBÉNIZ
676,ISAAC ALBÉNIZ,"Malagueña op. 165,3",,3,https://www.youtube.com/watch?v=CZZS6hQwLqA,https://www.youtube.com/watch?v=Hl5NueeE8y0,https://www.youtube.com/watch?v=RLJoD2SlpG8,https://www.youtube.com/watch?v=32tZjRlkXxs,CZZS6hQwLqA,/data/scratch/acw630/difficulty_cipi/CZZS6hQwLqA.wav,x-73,val,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
676,ISAAC ALBÉNIZ,"Malagueña op. 165,3",,3,https://www.youtube.com/watch?v=CZZS6hQwLqA,https://www.youtube.com/watch?v=Hl5NueeE8y0,https://www.youtube.com/watch?v=RLJoD2SlpG8,https://www.youtube.com/watch?v=32tZjRlkXxs,CZZS6hQwLqA,/data/scratch/acw630/difficulty_cipi/CZZS6hQwLqA.wav,x-73,val,Does this sound like a performance by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
677,JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 933,,3,https://www.youtube.com/watch?v=Ntjn7qKxv9k,https://www.youtube.com/watch?v=nf9Sf6yO1Kg,https://www.youtube.com/watch?v=g_2I-Ft24_4,https://www.youtube.com/watch?v=ZbTxRVcaYH4,Ntjn7qKxv9k,/data/scratch/acw630/difficulty_cipi/Ntjn7qKxv9k.wav,x-80,train,Could you guess the composer of this piece?,JOHANN SEBASTIAN BACH
677,JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 933,,3,https://www.youtube.com/watch?v=Ntjn7qKxv9k,https://www.youtube.com/watch?v=nf9Sf6yO1Kg,https://www.youtube.com/watch?v=g_2I-Ft24_4,https://www.youtube.com/watch?v=ZbTxRVcaYH4,Ntjn7qKxv9k,/data/scratch/acw630/difficulty_cipi/Ntjn7qKxv9k.wav,x-80,train,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
677,JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 933,,3,https://www.youtube.com/watch?v=Ntjn7qKxv9k,https://www.youtube.com/watch?v=nf9Sf6yO1Kg,https://www.youtube.com/watch?v=g_2I-Ft24_4,https://www.youtube.com/watch?v=ZbTxRVcaYH4,Ntjn7qKxv9k,/data/scratch/acw630/difficulty_cipi/Ntjn7qKxv9k.wav,x-80,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
678,JOHANN SEBASTIAN BACH,Little Prelude BWV 999,,3,https://www.youtube.com/watch?v=jmJ0gv2xNUo,https://www.youtube.com/watch?v=3RgC_LHxbzE,https://www.youtube.com/watch?v=OcF0CGpK-Vw,https://www.youtube.com/watch?v=q4tdR5-xL1k,jmJ0gv2xNUo,/data/scratch/acw630/difficulty_cipi/jmJ0gv2xNUo.wav,x-84,test,Who is likely the composer of the music being played?,JOHANN SEBASTIAN BACH
678,JOHANN SEBASTIAN BACH,Little Prelude BWV 999,,3,https://www.youtube.com/watch?v=jmJ0gv2xNUo,https://www.youtube.com/watch?v=3RgC_LHxbzE,https://www.youtube.com/watch?v=OcF0CGpK-Vw,https://www.youtube.com/watch?v=q4tdR5-xL1k,jmJ0gv2xNUo,/data/scratch/acw630/difficulty_cipi/jmJ0gv2xNUo.wav,x-84,test,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",3
678,JOHANN SEBASTIAN BACH,Little Prelude BWV 999,,3,https://www.youtube.com/watch?v=jmJ0gv2xNUo,https://www.youtube.com/watch?v=3RgC_LHxbzE,https://www.youtube.com/watch?v=OcF0CGpK-Vw,https://www.youtube.com/watch?v=q4tdR5-xL1k,jmJ0gv2xNUo,/data/scratch/acw630/difficulty_cipi/jmJ0gv2xNUo.wav,x-84,test,Would you say this performance sounds more like it's by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
679,ROBERT SCHUMANN,"Aveu op. 9,18",,3,https://www.youtube.com/watch?v=9i3hW6wrOqo,https://www.youtube.com/watch?v=WiTSNsN3dQ8,https://www.youtube.com/watch?v=dKaDhAMpATo,https://www.youtube.com/watch?v=dQ-_POmwuzw,9i3hW6wrOqo,/data/scratch/acw630/difficulty_cipi/9i3hW6wrOqo.wav,x-87,val,Can you identify the composer of this piece?,ROBERT SCHUMANN
679,ROBERT SCHUMANN,"Aveu op. 9,18",,3,https://www.youtube.com/watch?v=9i3hW6wrOqo,https://www.youtube.com/watch?v=WiTSNsN3dQ8,https://www.youtube.com/watch?v=dKaDhAMpATo,https://www.youtube.com/watch?v=dQ-_POmwuzw,9i3hW6wrOqo,/data/scratch/acw630/difficulty_cipi/9i3hW6wrOqo.wav,x-87,val,"What difficulty level would you assign to the composition in this track, on a scale of 1 to 9?",3
679,ROBERT SCHUMANN,"Aveu op. 9,18",,3,https://www.youtube.com/watch?v=9i3hW6wrOqo,https://www.youtube.com/watch?v=WiTSNsN3dQ8,https://www.youtube.com/watch?v=dKaDhAMpATo,https://www.youtube.com/watch?v=dQ-_POmwuzw,9i3hW6wrOqo,/data/scratch/acw630/difficulty_cipi/9i3hW6wrOqo.wav,x-87,val,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
680,JOHANN SEBASTIAN BACH,Marche BWV Anhang 127,,3,https://www.youtube.com/watch?v=-_6JYI6H1C8,https://www.youtube.com/watch?v=yPxxH2EOQu8,https://www.youtube.com/watch?v=gDJAKXA9ssY,https://www.youtube.com/watch?v=5ZLz6qFfaKg,-_6JYI6H1C8,/data/scratch/acw630/difficulty_cipi/-_6JYI6H1C8.wav,x-93,train,Who might be the composer of this piece?,JOHANN SEBASTIAN BACH
680,JOHANN SEBASTIAN BACH,Marche BWV Anhang 127,,3,https://www.youtube.com/watch?v=-_6JYI6H1C8,https://www.youtube.com/watch?v=yPxxH2EOQu8,https://www.youtube.com/watch?v=gDJAKXA9ssY,https://www.youtube.com/watch?v=5ZLz6qFfaKg,-_6JYI6H1C8,/data/scratch/acw630/difficulty_cipi/-_6JYI6H1C8.wav,x-93,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",3
680,JOHANN SEBASTIAN BACH,Marche BWV Anhang 127,,3,https://www.youtube.com/watch?v=-_6JYI6H1C8,https://www.youtube.com/watch?v=yPxxH2EOQu8,https://www.youtube.com/watch?v=gDJAKXA9ssY,https://www.youtube.com/watch?v=5ZLz6qFfaKg,-_6JYI6H1C8,/data/scratch/acw630/difficulty_cipi/-_6JYI6H1C8.wav,x-93,train,Would you say this performance sounds more like it's by a student or a master?,This appeared to be performed by really advanced player. Possibly a pianist.
681,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 118,,2,https://www.youtube.com/watch?v=uPOZKPBVhLM,https://www.youtube.com/watch?v=uBuSTf464T0,https://www.youtube.com/watch?v=6pACjm7uTMA,https://www.youtube.com/watch?v=5fLCCF60IvY,uPOZKPBVhLM,/data/scratch/acw630/difficulty_cipi/uPOZKPBVhLM.wav,m-14,train,Who is likely the composer of the music being played?,JOHANN SEBASTIAN BACH
681,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 118,,2,https://www.youtube.com/watch?v=uPOZKPBVhLM,https://www.youtube.com/watch?v=uBuSTf464T0,https://www.youtube.com/watch?v=6pACjm7uTMA,https://www.youtube.com/watch?v=5fLCCF60IvY,uPOZKPBVhLM,/data/scratch/acw630/difficulty_cipi/uPOZKPBVhLM.wav,m-14,train,Rate the complexity of the piece in this track on a scale of 1 to 9.,2
681,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 118,,2,https://www.youtube.com/watch?v=uPOZKPBVhLM,https://www.youtube.com/watch?v=uBuSTf464T0,https://www.youtube.com/watch?v=6pACjm7uTMA,https://www.youtube.com/watch?v=5fLCCF60IvY,uPOZKPBVhLM,/data/scratch/acw630/difficulty_cipi/uPOZKPBVhLM.wav,m-14,train,"From the sound of it, is this a student or master level performance?",This appeared to be performed by really advanced player. Possibly a pianist.
682,JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 510,,2,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=3hhfZsdoCdQ,https://www.youtube.com/watch?v=gPye-wqtKx4,L7htdPMKeI0,/data/scratch/acw630/difficulty_cipi/L7htdPMKeI0.wav,m-15,train,Could you guess the composer of this piece?,JOHANN SEBASTIAN BACH
682,JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 510,,2,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=3hhfZsdoCdQ,https://www.youtube.com/watch?v=gPye-wqtKx4,L7htdPMKeI0,/data/scratch/acw630/difficulty_cipi/L7htdPMKeI0.wav,m-15,train,Rate the complexity of the piece in this track on a scale of 1 to 9.,2
682,JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 510,,2,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=3hhfZsdoCdQ,https://www.youtube.com/watch?v=gPye-wqtKx4,L7htdPMKeI0,/data/scratch/acw630/difficulty_cipi/L7htdPMKeI0.wav,m-15,train,Would you say this performance sounds more like it's by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
683,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 121,,2,https://www.youtube.com/watch?v=CRA9TULUdrg,https://www.youtube.com/watch?v=mvAze0GxdOg,https://www.youtube.com/watch?v=0VPB8_5kbo0,https://www.youtube.com/watch?v=-v5tAtl2KjQ,CRA9TULUdrg,/data/scratch/acw630/difficulty_cipi/CRA9TULUdrg.wav,m-18,train,Who might be the composer of this piece?,JOHANN SEBASTIAN BACH
683,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 121,,2,https://www.youtube.com/watch?v=CRA9TULUdrg,https://www.youtube.com/watch?v=mvAze0GxdOg,https://www.youtube.com/watch?v=0VPB8_5kbo0,https://www.youtube.com/watch?v=-v5tAtl2KjQ,CRA9TULUdrg,/data/scratch/acw630/difficulty_cipi/CRA9TULUdrg.wav,m-18,train,"how would you rate the difficulty of the piece played in this track, on a scale of 1 to 9?On a scale from 1 to 9, how challenging is the piece featured in this track?",2
683,JOHANN SEBASTIAN BACH,Menuet BWV Anhang 121,,2,https://www.youtube.com/watch?v=CRA9TULUdrg,https://www.youtube.com/watch?v=mvAze0GxdOg,https://www.youtube.com/watch?v=0VPB8_5kbo0,https://www.youtube.com/watch?v=-v5tAtl2KjQ,CRA9TULUdrg,/data/scratch/acw630/difficulty_cipi/CRA9TULUdrg.wav,m-18,train,Does this sound like a performance by a student or a master?,This is a master performance. It's mistake-free and has a high level of musicality.
684,JOHANN SEBASTIAN BACH,Polonaise BWV Anhang 128,,2,https://www.youtube.com/watch?v=1_kE609bA7g,https://www.youtube.com/watch?v=cgqFrtfqOY4,https://www.youtube.com/watch?v=LU7HdOlhOk0,https://www.youtube.com/watch?v=eyUBTd3ETJA,1_kE609bA7g,/data/scratch/acw630/difficulty_cipi/1_kE609bA7g.wav,m-20,train,Who might be the composer of this piece?,JOHANN SEBASTIAN BACH
684,JOHANN SEBASTIAN BACH,Polonaise BWV Anhang 128,,2,https://www.youtube.com/watch?v=1_kE609bA7g,https://www.youtube.com/watch?v=cgqFrtfqOY4,https://www.youtube.com/watch?v=LU7HdOlhOk0,https://www.youtube.com/watch?v=eyUBTd3ETJA,1_kE609bA7g,/data/scratch/acw630/difficulty_cipi/1_kE609bA7g.wav,m-20,train,Rate the complexity of the piece in this track on a scale of 1 to 9.,2
