,audio_path,split,Q,A
3312,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as pensive, thoughtful, dreamy, dark, soft, ."
3313,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3314,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3315,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,"unround, unexpressive"
3316,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3317,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3318,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as older style, a bit fast, less interesting than 1, in a complete performance this could be justified though, depends on the rest,."
3319,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3320,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3321,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as lively, hasty, lightweight, distant."
3322,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3323,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3324,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,too restrained
3325,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3326,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3327,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,"fast, even, positive"
3328,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3329,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3330,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as emotional, not daring."
3331,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3332,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3333,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as uniform, serene."
3334,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3335,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3336,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,"bright, gentle"
3337,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3338,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3339,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as somewhat too fast."
3340,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3341,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3342,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,distant
3343,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3344,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3345,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as close."
3346,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3347,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3348,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as a bit too agitated."
3349,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3350,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3351,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,"forward-pressing, slim"
3352,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3353,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3354,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as sound full, perfect."
3355,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3356,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3357,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as confused, all over the place."
3358,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3359,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3360,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,"less bright, still moving, flowing"
3361,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3362,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3363,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you describe this performance?,anharmonic
3364,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3365,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3366,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as graceful, balanced."
3367,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3368,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3369,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as very straight."
3370,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,What kind of music is this piece and who is the composer?,This is a deep and romantic passage from Schumann Kreisleriana.
3371,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",7
3372,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/schumann-kreisleriana-2_vogt.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as beautiful, expressive rendering of the voices, beautiful touch, controlled emotional approach."
